C,W1,W2,W3,W4,W11,W12,W13,W14,W22,W23,W24,W33,W34,W44,Q1,Q2,Q3,Q4,Q5,Q11,Q12,Q13,Q14,Q15,Q22,Q23,Q24,Q25,Q33,Q34,Q35,Q44,Q45,Q55,W1Q1,W1Q2,W1Q3,W1Q4,W1Q5,W2Q1,W2Q2,W2Q3,W2Q4,W2Q5,W3Q1,W3Q2,W3Q3,W3Q4,W3Q5,W4Q1,W4Q2,W4Q3,W4Q4,W4Q5,T,T2,TW1,TW2,TW3,TW4,TQ1,TQ2,TQ3,TQ4,TQ5,BANK 
9.6344302,6.343165,1.8977649,-0.387107,-0.5318852,20.117871,12.037836,-2.4554835,-3.3738353,1.8007558,-0.7346381,-1.009393,0.0749259,0.2058965,0.1414509,7.5175209,7.972466,8.2403851,6.6846117,5.241747,28.25656,59.93318,61.947267,50.251708,39.404942,31.780107,65.69619,53.29284,41.78965,33.951973,55.083775,43.194014,22.342017,35.039044,13.737956,47.684875,50.570668,52.270123,42.401595,33.249266,14.266487,15.129866,15.638314,12.685822,9.9476035,-2.9100849,-3.0861973,-3.1899107,-2.5876599,-2.0291169,-3.9984578,-4.2404363,-4.3829385,-3.5554458,-2.7880074,1,0.5,6.343165,1.8977649,-0.387107,-0.5318852,7.5175209,7.972466,8.2403851,6.6846117,5.241747,86
10.617285,6.5262312,1.5657203,-0.416503,-0.5387492,21.295847,10.218253,-2.7181947,-3.5160022,1.2257401,-0.6521272,-0.8435307,0.0867374,0.2243907,0.1451254,8.8877908,8.3607733,9.5954667,7.5229409,5.8464388,39.496412,74.308803,85.2825,66.862325,51.961925,34.951265,80.225522,62.897603,48.880749,46.036491,72.186129,56.099309,28.29732,43.982413,17.090423,58.003778,54.56434,62.622234,49.096452,38.155211,13.915795,13.090633,15.023817,11.778821,9.153888,-3.7017913,-3.482287,-3.9965405,-3.1333273,-2.4350592,-4.7882906,-4.5043603,-5.1695505,-4.0529788,-3.1497645,2,2,13.052462,3.1314406,-0.833006,-1.0774985,17.775582,16.721547,19.190933,15.045882,11.692878,86
11.950407,6.96177,0.9733542,-0.111697,-1.1783634,24.233121,6.776268,-0.7776087,-8.2034947,0.4737092,-0.1087207,-1.1469649,0.0062381,0.1316196,0.6942701,8.2160881,11.184949,10.338317,8.0519781,7.6993894,33.752052,91.896527,84.940525,66.155761,63.258862,62.551542,115.63355,90.060964,86.117278,53.440402,83.243904,79.59873,32.417175,61.995315,29.640299,57.198516,77.867043,71.972987,56.05602,53.601378,7.9971637,10.886917,10.062844,7.8374266,7.4942329,-0.9177123,-1.2493251,-1.1547589,-0.8993817,-0.8599986,-9.6815372,-13.179934,-12.182294,-9.4881559,-9.0726784,3,4.5,20.88531,2.9200626,-0.335091,-3.5350901,24.648264,33.554847,31.014952,24.155934,23.098168,86
10.992408,6.5502598,1.5204667,-0.2066534,-1.6793127,21.452951,9.9594518,-1.3536332,-10.999934,1.1559095,-0.3142096,-2.553339,0.0213528,0.3470356,1.4100455,9.3750918,9.8932352,9.3799988,6.8793558,6.7190132,43.946173,92.749988,87.938349,64.494592,62.991365,48.938051,92.798534,68.059085,66.472777,43.992188,64.528349,63.024335,23.662768,46.222482,22.572569,61.409287,64.80326,61.441428,45.061568,44.011281,14.254515,15.042335,14.261976,10.459831,10.216036,-1.9373942,-2.0444703,-1.9384082,-1.421642,-1.3885066,-15.743711,-16.613835,-15.751951,-11.552589,-11.283324,4,8,26.201039,6.0818667,-0.8266134,-6.7172507,37.500367,39.572941,37.519995,27.517423,26.876053,86
11.346431,7.2983823,1.4135305,-0.0959393,-1.3631984,26.633192,10.316486,-0.7002019,-9.949143,0.9990343,-0.1356132,-1.9269225,0.0046022,0.1307843,0.9291549,7.1475593,10.54017,7.1475593,7.9690118,6.1202974,25.543802,75.336491,51.087604,56.958984,43.745189,55.547594,75.336491,83.99474,64.508976,25.543802,56.958984,43.745189,31.752574,48.772722,18.72902,52.16562,76.926192,52.16562,58.160895,44.66827,10.103293,14.898852,10.103293,11.264442,8.6512273,-0.6857321,-1.0112169,-0.6857321,-0.7645417,-0.5871772,-9.7435412,-14.368343,-9.7435412,-10.863344,-8.3431795,5,12.5,36.491912,7.0676527,-0.4796967,-6.8159919,35.737796,52.700851,35.737796,39.845059,30.601487,86
9.8286549,6.5875429,3.0815228,-0.617157,-0.7190367,21.697861,20.299664,-4.065548,-4.7366853,4.7478914,-1.9017832,-2.2157281,0.1904414,0.4437585,0.2585069,7.9912539,7.8860814,8.6148642,6.4692503,6.1800167,31.93007,63.019679,68.843568,51.697422,49.386082,31.09514,67.93752,51.017035,48.736114,37.107943,55.731713,53.240004,20.9256,39.980075,19.096303,52.642728,51.9499,56.750788,42.616464,40.711125,24.625231,24.30114,26.5469,19.935142,19.043862,-4.931858,-4.86695,-5.3167234,-3.9925429,-3.8140403,-5.7460051,-5.6703822,-6.1944038,-4.6516286,-4.443659,1,0.5,6.5875429,3.0815228,-0.617157,-0.7190367,7.9912539,7.8860814,8.6148642,6.4692503,6.1800167,87
10.846567,7.0562158,2.9101625,-0.786642,-0.3520411,24.895091,20.534735,-5.5507155,-2.4840778,4.2345228,-2.2892559,-1.0244967,0.3094028,0.2769303,0.0619665,4.8283137,10.067136,7.8640357,8.5271435,5.8141305,11.656307,48.60729,37.970031,41.171724,28.072446,50.673612,79.168315,85.843912,58.531642,30.921528,67.057761,45.72253,36.356088,49.577926,16.902057,34.069624,71.035883,55.490333,60.169365,41.02576,14.051177,29.297001,22.885621,24.815373,16.920064,-3.7981542,-7.9192316,-6.1861805,-6.707809,-4.5736391,-1.6997648,-3.5440453,-2.7684636,-3.0019048,-2.0468128,2,2,14.112432,5.8203249,-1.5732839,-0.7040821,9.6566275,20.134272,15.728071,17.054287,11.628261,87
9.1063682,6.751624,2.2624712,-0.1148462,-0.8857711,22.792214,15.275355,-0.7753983,-5.9803933,2.559388,-0.2598362,-2.0040316,0.0065948,0.1017274,0.3922952,7.0621916,7.4966524,7.4073177,6.35437,4.3040651,24.937275,52.942796,52.311897,44.875779,30.396132,28.099899,55.530086,47.636504,32.26608,27.434178,47.068838,31.881578,20.189009,27.349622,9.2624882,47.681263,50.614579,50.011424,42.902317,29.059429,15.978005,16.96096,16.758843,14.376579,9.7378233,-0.8110658,-0.8609619,-0.8507022,-0.7297752,-0.4943055,-6.2554851,-6.6403179,-6.5611878,-5.6285172,-3.8124164,3,4.5,20.254872,6.7874136,-0.3445386,-2.6573132,21.186575,22.489957,22.221953,19.06311,12.912195,87
10.821385,7.5703402,2.3070675,-0.302641,-0.7310549,28.655026,17.465286,-2.2910956,-5.5343342,2.6612801,-0.6982133,-1.6865929,0.0457958,0.2212472,0.2672206,7.4815557,9.6422527,8.6566072,10.092661,6.9584484,27.986838,72.13905,64.764889,75.508802,52.060019,46.486518,83.469194,97.315983,67.095117,37.468425,87.368199,60.236555,50.930899,70.229258,24.210002,56.637922,72.995133,65.533462,76.404875,52.677822,17.260454,22.245327,19.971377,23.284449,16.05361,-2.2642258,-2.9181413,-2.6198446,-3.0544532,-2.105912,-5.4694278,-7.0490159,-6.328455,-7.3782888,-5.0870077,4,8,30.281361,9.2282698,-1.2105641,-2.9242195,29.926223,38.569011,34.626429,40.370642,27.833794,87
11.973237,6.8034281,1.5392094,-0.4855341,-1.0900554,23.143317,10.4719,-3.3032961,-7.4161136,1.1845828,-0.7473386,-1.6778235,0.1178717,0.529259,0.5941104,9.31704,10.801553,10.16462,7.6824824,7.8931989,43.403617,100.6385,94.704174,71.577996,73.54125,58.336776,109.79369,82.982743,85.258808,51.659753,78.089517,80.231369,29.510268,60.639362,31.151294,63.387812,73.487591,69.154264,52.267217,53.700811,14.340875,16.625852,15.645479,11.824949,12.149286,-4.5237403,-5.2445221,-4.9352694,-3.730107,-3.832417,-10.15609,-11.774292,-11.079999,-8.3743315,-8.6040241,5,12.5,34.017141,7.6960469,-2.4276703,-5.450277,46.5852,54.007766,50.823101,38.412412,39.465994,87
13.591006,9.0829466,3.9528522,1.8295577,0.6845514,41.24996,35.903546,16.617775,6.2177437,7.8125203,7.2319712,2.7059305,1.6736407,1.2524263,0.2343053,8.3069659,11.423821,8.2508811,9.6493692,8.0166479,34.502841,94.897291,68.539788,80.156981,66.59402,65.251843,94.256589,110.23267,91.58075,34.03852,79.615798,66.144409,46.555163,77.355595,32.133322,75.451728,103.76196,74.942313,87.644706,72.814785,32.836208,45.156676,32.614514,38.14253,31.688624,15.198073,20.90054,15.095463,17.654078,14.66692,5.686545,7.8201925,5.6481521,6.6054891,5.4878074,1,0.5,9.0829466,3.9528522,1.8295577,0.6845514,8.3069659,11.423821,8.2508811,9.6493692,8.0166479,88
11.192875,6.6097885,2.029506,-0.0353644,-0.7581964,21.844652,13.414605,-0.2337512,-5.0115181,2.0594472,-0.0717722,-1.5387642,0.0006253,0.0268132,0.2874309,8.7634281,9.5260996,9.8372943,7.8304256,6.3902407,38.398836,83.481288,86.208421,68.621372,56.000414,45.373286,93.711045,74.593414,60.874069,48.38618,77.030202,62.862678,30.657783,50.038304,20.417588,57.924406,62.965503,65.022435,51.757457,42.238139,17.785429,19.333276,19.964847,15.891895,12.969031,-0.3099133,-0.3368847,-0.3478899,-0.2769182,-0.225987,-6.6444,-7.2226548,-7.4586016,-5.9370008,-4.8450577,2,2,13.219577,4.0590119,-0.0707288,-1.5163929,17.526856,19.052199,19.674589,15.660851,12.780481,88
10.542453,6.4988578,1.186668,-0.0172249,-0.2080979,21.117577,7.7119863,-0.1119419,-1.3523984,0.7040904,-0.0204402,-0.2469431,0.0001483,0.0035845,0.0216524,8.7305288,9.1728462,9.0446399,7.6118424,6.4118183,38.111067,80.083798,78.964489,66.455409,55.978564,42.070553,82.965091,69.822259,58.814623,40.902756,68.846374,57.992587,28.970072,48.80575,20.555707,56.738465,59.613023,58.779829,49.468282,41.669495,10.360239,10.885123,10.732984,9.0327294,7.6086993,-0.1503821,-0.158001,-0.1557926,-0.1311129,-0.1104427,-1.8168043,-1.9088496,-1.8821702,-1.5840081,-1.3342856,3,4.5,19.496573,3.5600039,-0.0516746,-0.6242936,26.191586,27.518539,27.13392,22.835527,19.235455,88
12.09609,6.7206194,1.2105427,-0.7810583,-0.7770317,22.583363,8.1355969,-5.2491959,-5.2221345,0.7327068,-0.9455045,-0.9406301,0.3050261,0.6069071,0.3018891,8.5976666,11.422651,8.8149246,8.2147358,7.5390271,36.959935,98.208141,75.787783,70.62756,64.818041,65.238473,100.6898,93.834057,86.115672,38.851448,72.412277,66.455955,33.740942,61.931116,28.418464,57.781645,76.767287,59.241754,55.208113,50.666932,10.407843,13.827606,10.670843,9.9442886,9.1263143,-6.7152792,-8.9217566,-6.8849704,-6.416188,-5.88842,-6.6806597,-8.8757619,-6.8494761,-6.3831104,-5.8580632,4,8,26.882478,4.8421708,-3.1242334,-3.1081269,34.390666,45.690602,35.259698,32.858943,30.156108,88
10.022762,7.3675043,2.6576562,-0.2294025,-0.687664,27.14006,19.580293,-1.6901241,-5.0663677,3.5315682,-0.609673,-1.8275745,0.0263128,0.1577519,0.2364409,7.3460102,8.8576574,8.647695,6.8023948,4.9416424,26.981933,65.068442,63.526056,49.970461,36.301356,39.229048,76.59832,60.253283,43.771376,37.391314,58.825035,42.733816,23.136287,33.615003,12.209915,54.121762,65.258829,63.71193,50.116673,36.407572,19.523169,23.540608,22.9826,18.078426,13.133187,-1.6851933,-2.031969,-1.983803,-1.5604865,-1.1336252,-5.051587,-6.0910924,-5.9467088,-4.6777622,-3.3981897,5,12.5,36.837521,13.288281,-1.1470126,-3.4383201,36.730051,44.288287,43.238475,34.011974,24.708212,88
9.9726179,6.4946466,1.9566851,-0.3555717,-0.591075,21.090217,12.707978,-2.3093126,-3.8388232,1.9143084,-0.6957419,-1.1565477,0.0632156,0.2101696,0.1746848,6.1180972,8.2440713,9.067278,6.5510803,5.8021184,18.715557,50.438029,55.474488,40.080146,35.497924,33.982356,74.751286,54.007573,47.833077,41.107765,59.400467,52.60942,21.458327,38.010144,16.832289,39.734879,53.542329,58.888766,42.546951,37.682708,11.97119,16.131052,17.741808,12.818401,11.352919,-2.1754223,-2.9313586,-3.2240676,-2.3293789,-2.0630692,-3.6162543,-4.8728644,-5.3594413,-3.8721798,-3.4294871,1,0.5,6.4946466,1.9566851,-0.3555717,-0.591075,6.1180972,8.2440713,9.067278,6.5510803,5.8021184,89
13.028234,6.5513984,1.3854405,-0.3686102,-1.3949147,21.46041,9.0765725,-2.4149124,-9.138642,0.9597227,-0.5106875,-1.9325713,0.0679367,0.5141798,0.9728935,10.307986,12.231375,11.168475,7.9710858,8.8277614,53.127283,126.08083,115.12448,82.165837,90.996436,74.803265,136.60581,97.497338,107.97566,62.367422,89.024876,98.592636,31.769104,70.366843,38.964685,67.53172,80.132609,73.169132,52.221758,57.834182,14.2811,16.945842,15.473258,11.043465,12.230338,-3.7996288,-4.5086097,-4.1168142,-2.9382236,-3.254003,-14.378761,-17.061725,-15.579071,-11.118985,-12.313974,2,2,13.102797,2.770881,-0.7372204,-2.7898294,20.615971,24.46275,22.336951,15.942172,17.655523,89
12.966733,6.500774,3.5602132,-0.4192968,-0.4674077,21.130032,23.144141,-2.7257535,-3.0385119,6.3375589,-1.4927859,-1.6640711,0.0879049,0.1959825,0.109235,8.091015,12.462341,9.8769896,7.2232957,8.4688429,32.732262,100.83299,79.914871,58.443794,68.521536,77.654977,123.09042,90.019177,105.54161,48.777461,71.344416,83.646673,26.088,61.172957,35.86065,52.597861,81.014866,64.208077,46.957013,55.054034,28.805738,44.368592,35.164188,25.716472,30.150886,-3.3925364,-5.2254194,-4.1413897,-3.0287045,-3.5509584,-3.7818028,-5.8249945,-4.6165811,-3.3762241,-3.9584025,3,4.5,19.502322,10.680639,-1.2578903,-1.4022231,24.273045,37.387024,29.630969,21.669887,25.406529,89
11.29981,6.8351788,1.9254917,-0.4469692,-0.6714839,23.359835,13.16108,-3.0551142,-4.5897124,1.8537592,-0.8606354,-1.2929366,0.0998907,0.3001326,0.2254453,8.5081524,9.9671663,9.5065857,7.6806374,7.2957351,36.194329,84.802171,80.88348,65.348034,62.073226,49.672202,94.753721,76.554191,72.717805,45.187586,73.016638,69.357531,29.496096,56.035896,26.613875,58.154743,68.127364,64.979213,52.49853,49.867654,16.382377,19.191696,18.304852,14.789004,14.047877,-3.8028818,-4.4550161,-4.2491507,-3.4330081,-3.2609687,-5.7130872,-6.6927915,-6.383519,-5.1574242,-4.8989685,4,8,27.340715,7.7019669,-1.7878767,-2.6859355,34.03261,39.868665,38.026343,30.72255,29.18294,89
14.253245,6.8985815,1.4266063,-0.0425572,-0.4933775,23.795213,9.8415601,-0.2935843,-3.4036049,1.0176028,-0.0607124,-0.7038555,0.0009056,0.0209968,0.1217107,11.956258,13.528728,12.677921,8.0709061,10.321013,71.47605,161.75296,151.5805,96.497834,123.40069,91.513242,171.51615,109.18909,139.63018,80.364846,102.32231,130.84899,32.569763,83.299926,53.261654,82.481219,93.329033,87.459674,55.677804,71.200349,17.056873,19.300169,18.086403,11.514006,14.724023,-0.5088249,-0.5757448,-0.5395369,-0.3434752,-0.4392334,-5.8989485,-6.67477,-6.2550011,-3.9820034,-5.0921555,5,12.5,34.492908,7.1330317,-0.212786,-2.4668875,59.781289,67.64364,63.389607,40.35453,51.605065,89
13.300675,7.0123191,2.4152569,0.1213801,-0.4388125,24.58631,16.936552,0.8511557,-3.077093,2.916733,0.293164,-1.0598448,0.0073666,-0.0532631,0.0962782,9.232004,11.811822,11.591173,11.526828,8.4747031,42.614949,109.04679,107.00975,106.41573,78.238493,69.759569,136.91287,136.15284,100.10168,67.177642,133.60946,98.231748,66.433886,97.686449,35.910297,64.737758,82.828265,81.281002,80.829799,59.427323,22.297662,28.528585,27.99566,27.840252,20.468586,1.1205811,1.4337196,1.4069372,1.399127,1.0286599,-4.0511184,-5.1831747,-5.086351,-5.0581159,-3.7188054,1,0.5,7.0123191,2.4152569,0.1213801,-0.4388125,9.232004,11.811822,11.591173,11.526828,8.4747031,90
11.684722,6.6210278,1.9624208,-0.5281781,-1.0841387,21.919004,12.993243,-3.4970821,-7.1781126,1.9255477,-1.0365078,-2.1275364,0.1394861,0.5726184,0.5876784,8.5095642,10.399128,9.6027202,8.8536654,7.9047039,36.206341,88.492051,81.714964,75.340834,67.265585,54.070936,99.859921,92.070404,82.202032,46.106118,85.019272,75.90666,39.193696,69.985604,31.242172,56.342061,68.852918,63.579877,58.620365,52.337264,16.699346,20.407466,18.844578,17.374617,15.512356,-4.4945658,-5.4925923,-5.0719469,-4.6763125,-4.1750918,-9.225548,-11.274098,-10.410681,-9.5986015,-8.5697956,2,2,13.242056,3.9248416,-1.0563563,-2.1682774,17.019128,20.798257,19.20544,17.707331,15.809408,90
10.228446,6.6674003,1.582657,-0.3132427,-0.3417259,22.227113,10.552208,-2.0885143,-2.2784236,1.2524017,-0.4957557,-0.540835,0.0490605,0.1070431,0.0583883,7.6511202,8.3859449,8.6697426,6.7105231,5.8749307,29.26982,64.161872,66.333242,51.343019,44.949801,35.162036,72.703984,56.274077,49.266845,37.582218,58.178508,50.934137,22.51556,39.423858,17.257406,51.013081,55.912452,57.804644,44.741744,39.170515,12.109099,13.272075,13.721229,10.620457,9.2980005,-2.3966573,-2.6268358,-2.7157333,-2.1020222,-1.840279,-2.6145862,-2.8656948,-2.9626759,-2.2931598,-2.0076162,3,4.5,20.002201,4.7479711,-0.939728,-1.0251778,22.953361,25.157835,26.009228,20.131569,17.624792,90
10.049785,6.3778287,1.7973426,-0.8393701,-0.5564151,20.33835,11.463143,-5.3533587,-3.5487199,1.6152201,-1.5086356,-1.0000684,0.3522711,0.4670381,0.1547988,7.8450244,8.5167931,8.6022694,7.6033993,5.4510385,30.772204,66.81445,67.485013,59.648853,42.76353,36.267882,73.263748,64.756579,46.425367,36.999519,65.406489,46.891301,28.905841,41.446422,14.85691,50.034222,54.318648,54.863801,48.493179,34.76579,14.100196,15.307595,15.461225,13.665913,9.7973834,-6.5848789,-7.1487415,-7.2204877,-6.3820661,-4.5754387,-4.3650896,-4.7388718,-4.7864321,-4.2306458,-3.0330398,4,8,25.511315,7.1893702,-3.3574804,-2.2256602,31.380098,34.067172,34.409077,30.413597,21.804154,90
12.84992,6.6398074,1.4605615,-0.072008,-1.9166942,22.043521,9.6978471,-0.4781193,-12.72648,1.06662,-0.1051721,-2.7994498,0.0025926,0.1380173,1.8368583,10.655375,11.642699,11.783426,9.0966116,8.3525544,56.768511,124.05732,125.55682,96.92781,88.999601,67.776215,137.19087,105.90911,97.246273,69.424561,107.18925,98.421704,41.374171,75.979943,34.882582,70.749639,77.305276,78.239677,60.399749,55.459352,15.562831,17.004877,17.210418,13.286161,12.199419,-0.7672724,-0.8383675,-0.848501,-0.6550289,-0.6014508,-20.423096,-22.315493,-22.585224,-17.435423,-16.009292,5,12.5,33.199037,7.3028076,-0.3600401,-9.5834709,53.276876,58.213493,58.917129,45.483058,41.762772,90
10.941948,6.1518347,1.758573,-0.0621434,-0.9547122,18.922535,10.81845,-0.3822959,-5.8732316,1.5462895,-0.1092837,-1.6789311,0.0019309,0.0593291,0.4557377,9.383453,9.8122491,9.5614901,8.6673358,6.6669568,44.024595,92.072778,89.719793,81.329538,62.559076,48.140116,93.819722,85.046058,65.417841,45.711046,82.872646,63.746041,37.561355,57.784754,22.224156,57.725452,60.363335,58.820707,53.320018,41.014016,16.501487,17.255556,16.814578,15.242143,11.72433,-0.5831197,-0.6097665,-0.5941835,-0.5386177,-0.4143074,-8.9584969,-9.3678738,-9.1284711,-8.2748112,-6.3650249,1,0.5,6.1518347,1.758573,-0.0621434,-0.9547122,9.383453,9.8122491,9.5614901,8.6673358,6.6669568,91
10.85375,6.4672296,0.8986848,-0.7248827,-0.8913199,20.912529,5.8120011,-4.6879826,-5.7643703,0.4038172,-0.651441,-0.8010156,0.2627274,0.6461023,0.3972256,7.7358703,9.4086993,9.7219657,8.2751216,7.185387,29.921845,72.784478,75.207866,64.015268,55.585222,44.261811,91.471052,77.858131,67.605146,47.258308,80.450448,69.856086,34.238819,59.459952,25.814893,50.02965,60.848219,62.874184,53.517112,46.469548,6.9521092,8.4554552,8.736983,7.4367262,6.4573982,-5.6075983,-6.820203,-7.0472844,-5.9984922,-5.2085625,-6.895135,-8.3861608,-8.6653813,-7.3757804,-6.4044783,2,2,12.934459,1.7973696,-1.4497653,-1.7826398,15.471741,18.817399,19.443931,16.550243,14.370774,91
12.347715,6.8090887,1.5518628,-0.2752925,-0.6724253,23.181845,10.566771,-1.874491,-4.5786036,1.204139,-0.4272162,-1.0435118,0.037893,0.1851136,0.2260779,8.3359111,11.430435,10.57165,9.8458584,7.7358703,34.743707,95.283088,88.124336,82.074201,64.485527,65.327419,120.83856,112.54244,88.424361,55.879894,104.08697,81.780915,48.470464,76.166284,29.921845,56.759958,77.830845,71.983304,67.041324,52.674227,12.93619,17.738466,16.40575,15.279421,12.005009,-2.2948137,-3.1467128,-2.9102959,-2.7104909,-2.129627,-5.6052777,-7.6861137,-7.1086452,-6.6206045,-5.2017951,3,4.5,20.427266,4.6555883,-0.8258775,-2.017276,25.007733,34.291304,31.714951,29.537575,23.207611,91
11.546618,6.9219477,2.3834936,-0.3987499,-0.8784418,23.95668,16.498418,-2.7601258,-6.080528,2.8405208,-0.9504178,-2.0937603,0.0795007,0.3502786,0.38583,8.6916506,9.4840249,8.8650292,8.1016777,7.2964133,37.772395,82.431831,77.051736,70.416952,63.417875,44.973364,84.076158,76.836514,69.199365,39.294371,71.82161,64.682917,32.818591,59.113189,26.618823,60.163151,65.647925,61.363269,56.07939,50.505391,20.716493,22.605112,21.12974,19.310297,17.390954,-3.4657946,-3.7817538,-3.5349293,-3.230543,-2.9094439,-7.6351088,-8.3311636,-7.7874119,-7.1168521,-6.4094741,4,8,27.687791,9.5339743,-1.5949995,-3.513767,34.766602,37.9361,35.460117,32.406711,29.185653,91
10.925215,6.3634575,0.8424015,-0.0650626,-0.6553535,20.246795,5.3605862,-0.4140229,-4.1703139,0.3548202,-0.0548088,-0.5520708,0.0021166,0.042639,0.2147441,8.9531228,9.9926882,9.3691374,6.2915691,6.7238324,40.079204,89.465765,83.883038,56.329191,60.199298,49.926909,93.622869,62.869689,67.189161,43.890368,58.946576,62.99651,19.791921,42.303457,22.604961,56.972816,63.588046,59.620107,40.036133,42.786822,7.5421242,8.4178557,7.8925755,5.3000274,5.6641666,-0.5825131,-0.6501499,-0.6095801,-0.4093456,-0.4374698,-5.86746,-6.5487428,-6.1400966,-4.1232016,-4.4064869,5,12.5,31.817287,4.2120076,-0.3253128,-3.2767673,44.765614,49.963441,46.845687,31.457846,33.619162,91
10.085861,6.5463422,1.091568,-0.7092805,-0.7328123,21.427298,7.1457777,-4.6431928,-4.7972401,0.5957604,-0.7742279,-0.7999145,0.2515394,0.5197695,0.2685069,7.0825486,8.3094307,8.4073783,6.5722825,5.9080829,25.081247,58.851947,59.545665,46.54851,41.844284,34.52332,69.860528,54.611927,49.092806,35.342005,55.255666,49.671488,21.597449,38.82959,17.452722,46.364787,54.396377,55.037575,43.02441,38.676333,7.7310834,9.0703087,9.1772252,7.1740933,6.4490743,-5.0235135,-5.8937171,-5.9631894,-4.6615918,-4.190488,-5.1901787,-6.0892531,-6.1610302,-4.8162495,-4.3295158,1,0.5,6.5463422,1.091568,-0.7092805,-0.7328123,7.0825486,8.3094307,8.4073783,6.5722825,5.9080829,92
12.189715,6.4961825,1.9339004,-0.2727951,-0.4990165,21.100193,12.56297,-1.7721269,-3.2417023,1.8699853,-0.5275586,-0.9650482,0.0372086,0.1361293,0.1245087,9.1783336,10.962007,9.9247107,9.0531016,8.1031918,42.120904,100.61295,91.092306,83.092386,74.373797,60.082796,108.79475,99.240161,88.827243,49.249942,89.849415,80.421834,40.979324,73.359018,32.830858,59.62413,71.211196,64.472732,58.8106,52.639812,17.749983,21.199429,19.193402,17.507796,15.670765,-2.5038047,-2.990382,-2.7074127,-2.469642,-2.2105112,-4.5801399,-5.4702223,-4.9525945,-4.5176471,-4.0436264,2,2,12.992365,3.8678007,-0.5455903,-0.998033,18.356667,21.924013,19.849421,18.106203,16.206384,92
